0,3,24
1,3,24
2,3,24
3,3,56
4,3,56
5,3,56
6,3,56
7,3,56
8,3,71
9,3,71
10,4,70
11,4,70
12,4,70
13,4,55
14,4,55
15,4,55
16,4,23
17,4,23
18,5,23
19,5,55
20,5,55
21,5,70
22,5,70
23,5,70
24,6,70
25,6,70
26,6,55
27,6,55
28,6,23
29,6,23
30,7,23
31,7,23
32,7,55
33,7,55
34,7,70
35,7,70
36,8,70
37,8,70
38,8,55
39,8,55
40,8,23
41,8,23
42,8,23
43,9,23
44,9,23
45,9,23
